,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns,YC_10_Year,YC_3_Month,YC_3_Month_Bond,YC_Spread,YC_Rec_Prob
853,1983-06-16,4.401829261970061,6.5869988988009265,4.165113633110308,0,5.100475998096045,1.9358598132018119,2.528125768907977,4.597138014290827,2.3398808777377424,6.112818975520158,2.9481164196123277,11.677914511216184,3.5406694269487495,9.105827274935532,-0.020202707317519466,2.3282528397426234,2.3398808777377424,2.102913897864978,2.1376270210998287,1.7058102053197808,-2.0803384477264903
854,1983-06-23,4.412798293340635,6.5869988988009265,4.175924549214524,0,5.100475998096045,1.9358598132018119,2.528125768907977,4.597138014290827,2.3398808777377424,6.112818975520158,2.9481164196123277,11.677914511216184,3.5406694269487495,9.105827274935532,-0.020202707317519466,2.3282528397426234,2.3398808777377424,2.102913897864978,2.1376270210998287,1.7058102053197808,-2.0803384477264903
855,1983-06-30,4.417635062141249,6.5869988988009265,4.188138441508461,0,5.114394528387108,1.937301774518713,2.532902848056256,4.600157644164547,2.3841650799864684,6.123720126228453,2.9465420293632194,11.69228296662304,3.5421180727185324,9.110791822961158,-0.020202707317519466,2.305580601973844,2.3841650799864684,2.1736147116970854,2.2098777646863628,1.675325850329066,-2.373495703225459
856,1983-07-07,4.423648309364701,6.5869988988009265,4.197201947661808,0,5.114394528387108,1.937301774518713,2.532902848056256,4.600157644164547,2.3841650799864684,6.123720126228453,2.9465420293632194,11.69228296662304,3.5421180727185324,9.110791822961158,-0.020202707317519466,2.305580601973844,2.3841650799864684,2.1736147116970854,2.2098777646863628,1.675325850329066,-2.373495703225459
857,1983-07-14,4.429625613473161,6.5869988988009265,4.207673247529104,0,5.114394528387108,1.937301774518713,2.532902848056256,4.600157644164547,2.3841650799864684,6.123720126228453,2.9465420293632194,11.69228296662304,3.5421180727185324,9.110791822961158,-0.020202707317519466,2.305580601973844,2.3841650799864684,2.1736147116970854,2.2098777646863628,1.675325850329066,-2.373495703225459
858,1983-07-21,4.4331949212482815,6.5869988988009265,4.210645017918261,0,5.114394528387108,1.937301774518713,2.532902848056256,4.600157644164547,2.3841650799864684,6.123720126228453,2.9465420293632194,11.69228296662304,3.5421180727185324,9.110791822961158,-0.020202707317519466,2.305580601973844,2.3841650799864684,2.1736147116970854,2.2098777646863628,1.675325850329066,-2.373495703225459
859,1983-07-28,4.441474093317302,6.5869988988009265,4.21803603456465,0,5.114394528387108,1.937301774518713,2.532902848056256,4.600157644164547,2.3841650799864684,6.123720126228453,2.9465420293632194,11.69228296662304,3.5421180727185324,9.110791822961158,-0.020202707317519466,2.305580601973844,2.3841650799864684,2.1736147116970854,2.2098777646863628,1.675325850329066,-2.373495703225459
860,1983-08-04,4.439115601658009,6.580084198313993,4.215086179918229,0,5.117993812416755,1.9401794743463283,2.551786178627545,4.604169685654508,2.431857428698185,6.123303884013292,2.9454910571172443,11.695337267691897,3.5567756134805992,9.128872148737958,-0.020202707317519466,2.278292400425001,2.431857428698185,2.206074192613202,2.2430872403444737,1.716094695436569,-3.468934999321235
861,1983-08-11,4.440295542797857,6.5841005460715385,4.209160236650682,0,5.117993812416755,1.9401794743463283,2.551786178627545,4.604169685654508,2.431857428698185,6.123303884013292,2.9454910571172443,11.695337267691897,3.5567756134805992,9.128872148737958,-0.020202707317519466,2.278292400425001,2.431857428698185,2.206074192613202,2.2430872403444737,1.716094695436569,-3.468934999321235
862,1983-08-18,4.446174454497633,6.5869988988009265,4.203198967134183,0,5.117993812416755,1.9401794743463283,2.551786178627545,4.604169685654508,2.431857428698185,6.123303884013292,2.9454910571172443,11.695337267691897,3.5567756134805992,9.128872148737958,-0.020202707317519466,2.278292400425001,2.431857428698185,2.206074192613202,2.2430872403444737,1.716094695436569,-3.468934999321235
