"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1957-12",97.18816,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-01",97.24004,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-02",97.38115,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-03",97.57227,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-04",97.78077,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-05",98.01691,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-06",98.31269,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-07",98.70292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-08",99.14674,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-09",99.60512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-10",100.0206,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-11",100.3307,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-12",100.4615,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-01",100.397,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-02",100.2266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-03",100.0447,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-04",99.90726,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-05",99.80308,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-06",99.84618,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-07",100.1157,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-08",100.7108,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-09",101.6918,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-10",102.8433,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-11",103.8609,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-12",104.4969,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-01",104.5762,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-02",104.1913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-03",103.5773,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-04",102.9011,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-05",102.2907,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-06",101.8003,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-07",101.4421,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-08",101.2078,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-09",101.0479,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-10",100.9145,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-11",100.8224,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-12",100.8064,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-01",100.8461,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-02",100.8842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-03",100.8046,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-04",100.5238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-05",100.0465,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-06",99.38053,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-07",98.55244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-08",97.68266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-09",96.95476,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-10",96.48573,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-11",96.29754,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-12",96.30116,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-01",96.41704,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-02",96.60227,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-03",96.83897,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-04",97.11256,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-05",97.34766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-06",97.52245,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-07",97.71987,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-08",97.97454,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-09",98.2461,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-10",98.52511,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-11",98.77914,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-12",98.99888,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-01",99.21498,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-02",99.48724,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-03",99.82983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-04",100.2086,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-05",100.573,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-06",100.9168,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-07",101.305,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-08",101.7105,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-09",102.088,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-10",102.3754,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-11",102.5124,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-12",102.5233,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-01",102.4338,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-02",102.286,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-03",102.1576,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-04",102.1151,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-05",102.1582,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-06",102.2887,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-07",102.4211,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-08",102.4834,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-09",102.3969,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-10",102.0928,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-11",101.6035,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-12",101.0072,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-01",100.4312,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-02",99.91965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-03",99.43869,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-04",98.99586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-05",98.6766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-06",98.51318,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-07",98.48156,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-08",98.5798,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-09",98.8053,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-10",99.14021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-11",99.54559,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-12",99.98807,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.406,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.7323,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.8827,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-04",100.7371,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-05",100.1928,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.27968,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-07",98.1255,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-08",96.92419,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-09",95.94025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-10",95.294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-11",95.03394,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-12",95.13723,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-01",95.53017,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-02",96.08015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-03",96.74822,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-04",97.51479,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.31699,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-06",99.07883,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-07",99.73911,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-08",100.3061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-09",100.7696,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-10",101.0846,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-11",101.2171,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-12",101.1596,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.9802,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.7185,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.4184,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.1908,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.1627,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.3023,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.6117,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.9901,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-09",101.2974,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-10",101.4525,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.3955,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.1211,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-01",100.6886,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-02",100.193,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-03",99.68925,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-04",99.19395,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-05",98.6674,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-06",98.15259,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-07",97.69119,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-08",97.30287,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-09",96.96393,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-10",96.70255,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-11",96.57058,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-12",96.62688,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-01",96.81963,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-02",97.0586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-03",97.26207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-04",97.37635,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-05",97.38536,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-06",97.32792,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-07",97.2123,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-08",97.07368,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-09",96.9731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-10",96.91672,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-11",96.92061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-12",97.00571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-01",97.17278,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-02",97.45795,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-03",97.89925,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-04",98.51398,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-05",99.25799,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-06",100.1085,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-07",101.0485,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-08",101.9913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-09",102.8985,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-10",103.7373,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-11",104.4999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-12",105.181,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-01",105.7437,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-02",106.2524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-03",106.7544,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-04",107.1813,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-05",107.4018,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-06",107.3524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-07",107.1298,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-08",106.8608,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-09",106.6128,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-10",106.4425,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-11",106.2928,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-12",106.1056,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-01",105.8501,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-02",105.5735,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-03",105.3003,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-04",105.0198,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-05",104.7043,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-06",104.3052,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-07",103.7425,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-08",102.9551,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.9269,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-10",100.7531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-11",99.47183,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-12",98.18168,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-01",97.06727,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-02",96.26785,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-03",95.70638,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-04",95.30878,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-05",95.01685,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-06",94.73482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-07",94.39749,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-08",94.05012,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-09",93.7442,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-10",93.48302,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-11",93.34268,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-12",93.41035,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-01",93.72993,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-02",94.24423,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-03",94.87029,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-04",95.53955,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-05",96.20055,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-06",96.79482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-07",97.29076,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-08",97.72636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-09",98.18223,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-10",98.61689,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-11",99.1145,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-12",99.67027,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.2333,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.7191,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-03",101.0782,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.252,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-05",101.1932,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.927,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.1002,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-09",99.68571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-10",99.4161,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.32517,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.37392,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.57108,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.93435,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.3846,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.9051,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-05",101.4608,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-06",102.0072,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-07",102.5408,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-08",102.9772,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-09",103.3111,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-10",103.5076,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-11",103.5541,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-12",103.5039,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-01",103.4079,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-02",103.2838,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-03",103.1768,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-04",103.1071,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-05",103.1066,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-06",103.1899,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-07",103.279,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-08",103.318,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-09",103.256,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-10",103.0678,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-11",102.8559,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-12",102.7396,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-01",102.7603,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-02",102.9015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-03",103.0915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-04",103.1442,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-05",102.8915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-06",102.3153,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.6051,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-08",100.945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-09",100.4138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-10",99.97556,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-11",99.54331,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-12",99.10751,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-01",98.67198,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-02",98.23022,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-03",97.76234,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-04",97.28029,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-05",96.89458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-06",96.61137,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-07",96.4186,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-08",96.33376,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-09",96.41112,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-10",96.61057,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-11",96.94797,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-12",97.40054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-01",97.92979,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.47355,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.97506,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-04",99.33499,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.47787,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.4124,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.21637,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-08",98.94588,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.69663,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.48653,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.32225,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.20067,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.16373,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.2492,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.38728,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.50893,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.63391,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-06",98.8139,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-07",99.07129,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-08",99.3821,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-09",99.72536,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-10",100.0894,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-11",100.3977,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-12",100.6602,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-01",100.9088,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-02",101.1457,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-03",101.3988,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-04",101.6523,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-05",101.8833,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-06",102.0849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-07",102.2174,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-08",102.2525,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-09",102.1961,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-10",102.1429,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-11",102.0864,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-12",102.0362,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-01",101.9913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-02",101.9292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-03",101.8179,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-04",101.6687,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-05",101.4486,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-06",101.185,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.9221,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.7266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.5858,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.4647,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.3756,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.2953,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.2147,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.0452,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-03",99.88595,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-04",99.74714,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-05",99.63718,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-06",99.57512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-07",99.56492,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-08",99.60466,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-09",99.65759,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-10",99.71136,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-11",99.7413,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-12",99.74123,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-01",99.71356,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-02",99.70473,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.7434,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.82324,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.88596,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.93868,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.97487,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-08",100.0088,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-09",100.0658,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-10",100.196,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-11",100.4301,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-12",100.7835,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-01",101.2712,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-02",101.6825,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-03",102.1156,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-04",102.5392,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-05",102.887,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-06",103.0856,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-07",103.0936,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-08",102.9375,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-09",102.6671,
