Date,10 Year Treasury Yield,3 Month Treasury Yield,3 Month Treasury Yield (Bond Equivalent Basis),Spread,Rec_prob,NBER_Rec
1984-06-30,13.56,9.87,10.263140126882272,3.2968598731177288,0.05136009532353014,0.0
1984-07-31,13.36,10.12,10.529922677561668,2.8300773224383313,0.03815776593723746,0.0
1984-08-31,12.72,10.47,10.904000116414334,1.8159998835856666,0.029041507050692687,0.0
1984-09-30,12.52,10.37,10.797051488276153,1.722948511723846,0.022903953637574664,0.0
1984-10-31,12.16,9.74,10.124549819073263,2.0354501809267376,0.015032557354342897,0.0
1984-11-30,11.57,8.61,8.923802457314741,2.6461975426852593,0.014493473988988492,0.0
1984-12-31,11.5,8.06,8.341901417037226,3.158098582962774,0.017381899283069466,0.0
1985-01-31,11.38,7.76,8.025196464878857,3.3548035351211443,0.018900606191521563,0.0
1985-02-28,11.51,8.27,8.563886785504645,2.9461132144953552,0.01984633071902761,0.0
1985-03-31,11.86,8.52,8.828469130166688,3.031530869833311,0.019163162922137073,0.0
1985-04-30,11.43,7.95,8.225719351807363,3.2042806481926362,0.01566029668150457,0.0
1985-05-31,10.85,7.48,7.730046897845146,3.119953102154853,0.005351304382327927,0.0
1985-06-30,10.16,6.95,7.172535275980383,2.987464724019617,0.004393752114900677,0.0
1985-07-31,10.31,7.08,7.309142622466745,3.000857377533255,0.010042961735510277,0.0
1985-08-31,10.33,7.14,7.37222300486616,2.95777699513384,0.04620420361185714,0.0
1985-09-30,10.37,7.1,7.3301672517034895,3.0398327482965097,0.052195757863770974,0.0
1985-10-31,10.24,7.16,7.3932541294608765,2.8467458705391238,0.03424722547114818,0.0
1985-11-30,9.78,7.24,7.4774002890680435,2.302599710931956,0.013610184434609209,0.0
1985-12-31,9.26,7.1,7.3301672517034895,1.9298327482965103,0.005664615130615103,0.0
1986-01-31,9.19,7.07,7.29863111953826,1.89136888046174,0.003943251112591125,0.0
1986-02-28,8.7,7.06,7.288120157680652,1.4118798423193475,0.008238165709777449,0.0
1986-03-31,7.78,6.56,6.7632610080942195,1.0167389919057808,0.007098121168899235,0.0
1986-04-30,7.3,6.06,6.239749225214916,1.060250774785084,0.005209417333848442,0.0
1986-05-31,7.71,6.15,6.333882142811795,1.3761178571882047,0.006066877557715168,0.0
1986-06-30,7.8,6.21,6.3966615953936925,1.4033384046063073,0.007667588296914437,0.0
1986-07-31,7.3,5.83,5.999384823060508,1.300615176939492,0.007490403310711055,0.0
1986-08-31,7.17,5.53,5.686292020372559,1.4837079796274413,0.00807356636354381,0.0
1986-09-30,7.45,5.21,5.352856747571982,2.097143252428018,0.0069951153573111855,0.0
1986-10-31,7.43,5.18,5.321625213700953,2.1083747862990467,0.009764134559253257,0.0
1986-11-30,7.25,5.35,5.498667395035358,1.7513326049646416,0.023248931264741007,0.0
1986-12-31,7.11,5.53,5.686292020372559,1.4237079796274417,0.03963956465208046,0.0
1987-01-31,7.08,5.43,5.582034745240716,1.4979652547592837,0.04176723277918676,0.0
1987-02-28,7.25,5.59,5.7488720478336806,1.5011279521663194,0.07678707355808766,0.0
1987-03-31,7.25,5.59,5.7488720478336806,1.5011279521663194,0.1196185529466258,0.0
1987-04-30,8.02,5.64,5.801036781041718,2.2189632189582813,0.1142100230362737,0.0
1987-05-31,8.61,5.66,5.82190642001931,2.788093579980689,0.08010247417716893,0.0
1987-06-30,8.4,5.67,5.832342042321574,2.567657957678426,0.0775692838601626,0.0
1987-07-31,8.45,5.69,5.8532148927589365,2.596785107241063,0.08745585473224632,0.0
1987-08-31,8.76,6.04,6.2188367057485445,2.5411632942514553,0.07044468710569171,0.0
1987-09-30,9.42,6.4,6.595590892663535,2.824409107336465,0.03138680053081793,0.0
1987-10-31,9.52,6.13,6.312959957022947,3.2070400429770523,0.030887919032423203,0.0
1987-11-30,8.86,5.69,5.8532148927589365,3.006785107241063,0.050306034548974754,0.0
1987-12-31,8.99,5.77,5.936727711654399,3.0532722883456014,0.07571379492721021,0.0
1988-01-31,8.67,5.81,5.9784969760051005,2.6915030239948994,0.06923509396714303,0.0
1988-02-28,8.21,5.66,5.82190642001931,2.3880935799806906,0.06896895064606992,0.0
1988-03-31,8.37,5.7,5.863652120976401,2.506347879023598,0.06896895064606992,0.0
1988-04-30,8.72,5.91,6.082957651515601,2.6370423484843997,0.026317485168186973,0.0
1988-05-31,9.09,6.26,6.448992586579751,2.6410074134202493,0.01077625012880014,0.0
1988-06-30,8.92,6.46,6.658451028376144,2.2615489716238555,0.015439539249085097,0.0
1988-07-31,9.06,6.73,6.941561683947217,2.1184383160527833,0.014737860017886645,0.0
1988-08-31,9.26,7.06,7.288120157680652,1.971879842319348,0.016102521034142,0.0
1988-09-30,8.98,7.24,7.4774002890680435,1.5025997109319569,0.010139348788382074,0.0
1988-10-31,8.8,7.35,7.593157879095359,1.2068421209046418,0.0051832794849886055,0.0
1988-11-30,8.96,7.76,8.025196464878857,0.9348035351211443,0.007413137764549274,0.0
1988-12-31,9.11,8.07,8.352466693491653,0.7575333065083463,0.006831159365795018,0.0
1989-01-31,9.09,8.27,8.563886785504645,0.5261132144953553,0.012642470242488916,0.0
1989-02-28,9.17,8.53,8.839059532809804,0.3309404671901959,0.020429241362387832,0.0
1989-03-31,9.36,8.82,9.146419420990997,0.21358057900900285,0.017010689610211835,0.0
1989-04-30,9.18,8.65,8.966187059553544,0.2138129404464557,0.013813318041374763,0.0
1989-05-31,8.86,8.43,8.733180124128404,0.12681987587159504,0.013725023185035585,0.0
1989-06-30,8.28,8.15,8.43700853840296,-0.1570085384029607,0.024715192841148988,0.0
1989-07-31,8.02,7.88,8.151819633975872,-0.13181963397587282,0.030446509966726865,0.0
1989-08-31,8.11,7.9,8.17293111609332,-0.06293111609332058,0.037415407326063195,0.0
1989-09-30,8.19,7.75,8.01464807088873,0.17535192911126884,0.06884537023748351,0.0
1989-10-31,8.01,7.64,7.898651626579532,0.11134837342046744,0.09727584794410657,0.0
1989-11-30,7.87,7.69,7.951369127832385,-0.08136912783238515,0.13028802582885649,0.0
1989-12-31,7.84,7.63,7.888109756874746,-0.04810975687474617,0.15557341140715736,0.0
1990-01-31,8.21,7.64,7.898651626579532,0.3113483734204685,0.19315470143558858,0.0
1990-02-28,8.47,7.74,8.00410022082035,0.46589977917965086,0.22880583357790835,0.0
1990-03-31,8.59,7.9,8.17293111609332,0.41706888390667984,0.2519083555760474,0.0
1990-04-30,8.79,7.77,8.035745402832804,0.7542545971671952,0.25186142930195715,0.0
1990-05-31,8.76,7.74,8.00410022082035,0.75589977917965,0.2697474491428452,0.0
1990-06-30,8.48,7.73,7.993552914631649,0.4864470853683516,0.3321755934604309,0.0
1990-07-31,8.47,7.62,7.87756843058716,0.5924315694128408,0.32640635484812064,0.0
1990-08-31,8.75,7.45,7.698448985831796,1.0515510141682043,0.31084217220612526,1.0
1990-09-30,8.89,7.36,7.603684548986931,1.2863154510130697,0.25969118034620314,1.0
1990-10-31,8.72,7.17,7.403770503907912,1.316229496092089,0.2729937886318228,1.0
1990-11-30,8.39,7.06,7.288120157680652,1.1018798423193488,0.3149763797548064,1.0
1990-12-31,8.08,6.74,6.952054813876189,1.127945186123811,0.30753609054307834,1.0
1991-01-31,8.09,6.22,6.407126718477573,1.6828732815224265,0.2325778943715281,1.0
1991-02-28,7.85,5.94,6.114306309233136,1.7356936907668636,0.20377449970448375,1.0
1991-03-31,8.11,5.91,6.082957651515601,2.0270423484843985,0.21263707369791848,1.0
1991-04-30,8.04,5.65,5.81147133293975,2.2285286670602495,0.156069687037453,0.0
1991-05-31,8.07,5.46,5.613306316004725,2.456693683995275,0.15582053691491715,0.0
1991-06-30,8.28,5.57,5.728009899380528,2.551990100619471,0.2001120676196139,0.0
1991-07-31,8.27,5.58,5.738440706160393,2.5315592938396065,0.18185744596437442,0.0
1991-08-31,7.9,5.33,5.47783089778761,2.422169102212391,0.11527723429033204,0.0
1991-09-30,7.65,5.22,5.363268325555708,2.286731674444292,0.08890356313568509,0.0
1991-10-31,7.53,4.99,5.123936903007969,2.406063096992031,0.0858952323897087,0.0
1991-11-30,7.42,4.56,4.677246393428249,2.7427536065717506,0.10920071949043658,0.0
1991-12-31,7.09,4.07,4.169423033581882,2.9205769664181176,0.10614571917067014,0.0
1992-01-31,7.03,3.8,3.890144779577161,3.1398552204228394,0.054959336626621405,0.0
1992-02-28,7.34,3.84,3.931495045239121,3.408504954760879,0.05134036388996067,0.0
1992-03-31,7.54,4.04,4.138373096814244,3.401626903185756,0.034653152870060495,0.0
1992-04-30,7.48,3.75,3.8384688190135665,3.641531180986434,0.025950219073308523,0.0
1992-05-31,7.39,3.63,3.714500302357717,3.6754996976422825,0.018381465006366542,0.0
1992-06-30,7.26,3.66,3.745485314972353,3.5145146850276467,0.01582870830911627,0.0
1992-07-31,6.84,3.21,3.281207598656768,3.558792401343232,0.016348796004764465,0.0
1992-08-31,6.59,3.13,3.1987807981874368,3.391219201812563,0.019389087917157675,0.0
1992-09-30,6.42,2.91,2.97228026491534,3.44771973508466,0.023806788907673702,0.0
1992-10-31,6.59,2.86,2.9208382601552216,3.6691617398447782,0.01987497682717613,0.0
1992-11-30,6.87,3.13,3.1987807981874368,3.6712192018125633,0.011620091400390106,0.0
1992-12-31,6.77,3.22,3.291513311963096,3.4784866880369036,0.008608859121475401,0.0
1993-01-31,6.6,3.0,3.0649088924342935,3.535091107565706,0.00585394736594565,0.0
1993-02-28,6.26,2.93,2.9928607349376786,3.267139265062321,0.003563152332335428,0.0
1993-03-31,5.98,2.95,3.013443301508051,2.9665566984919494,0.0036099250590816007,0.0
1993-04-30,5.97,2.87,2.931125613233561,3.0388743867664387,0.002267092648351818,0.0
1993-05-31,6.04,2.96,3.0237353710988666,3.0162646289011334,0.00211893113825152,0.0
1993-06-30,5.96,3.07,3.1369827463849322,2.8230172536150677,0.0029079184602787836,0.0
1993-07-31,5.81,3.04,3.1060908044484052,2.7039091955515944,0.0026680152652663277,0.0
1993-08-31,5.68,3.02,3.0854987994462166,2.594501200553783,0.0036817485785212156,0.0
1993-09-30,5.36,2.95,3.013443301508051,2.3465566984919493,0.003306725001748503,0.0
1993-10-31,5.33,3.02,3.0854987994462166,2.2445012005537834,0.0021458907254939454,0.0
1993-11-30,5.72,3.1,3.167879410603647,2.5521205893963526,0.0021371050543032904,0.0
1993-12-31,5.77,3.06,3.1266849077615357,2.643315092238464,0.0031172890039188753,0.0
1994-01-31,5.75,2.98,3.044321083092025,2.705678916907975,0.002794112607079424,0.0
1994-02-28,5.97,3.25,3.3224336038426796,2.64756639615732,0.004642217879262642,0.0
1994-03-31,6.48,3.5,3.5802867031935315,2.899713296806469,0.007951580893580555,0.0
1994-04-30,6.97,3.68,3.766144625337024,3.2038553746629757,0.007006938505206682,0.0
1994-05-31,7.18,4.14,4.241891393432269,2.938108606567731,0.007291035283133113,0.0
1994-06-30,7.1,4.14,4.241891393432269,2.858108606567731,0.010163140089658703,0.0
1994-07-31,7.3,4.33,4.438721933428579,2.861278066571421,0.012388094523658721,0.0
1994-08-31,7.24,4.48,4.594249545969467,2.6457504540305328,0.014791870986396673,0.0
1994-09-30,7.46,4.62,4.739516318067835,2.7204836819321647,0.021760744757443613,0.0
1994-10-31,7.74,4.95,5.082342814466006,2.657657185533994,0.02534651344724762,0.0
1994-11-30,7.96,5.29,5.436164309357826,2.5238356906421737,0.01582543271804887,0.0
1994-12-31,7.81,5.6,5.7593039244415385,2.050696075558461,0.013673859812300378,0.0
1995-01-31,7.78,5.71,5.874089884581314,1.9059101154186866,0.012352171951356202,0.0
1995-02-28,7.47,5.77,5.936727711654399,1.533272288345601,0.01358003521088226,0.0
1995-03-31,7.2,5.73,5.894967018118262,1.3050329818817383,0.008922503707180765,0.0
1995-04-30,7.06,5.65,5.81147133293975,1.24852866706025,0.005213456070644377,0.0
1995-05-31,6.63,5.67,5.832342042321574,0.7976579576784255,0.008352825568558304,0.0
1995-06-30,6.17,5.47,5.623731241671298,0.5462687583287016,0.009577959788040085,0.0
1995-07-31,6.28,5.42,5.571611956927664,0.7083880430723362,0.009526585858820772,0.0
1995-08-31,6.49,5.4,5.550767982967506,0.9392320170324941,0.013620044142158044,0.0
1995-09-30,6.2,5.28,5.425748996608063,0.774251003391937,0.012055177165143875,0.0
1995-10-31,6.04,5.28,5.425748996608063,0.6142510033919368,0.013359557308396476,0.0
1995-11-30,5.93,5.36,5.5090864445610865,0.4209135554389132,0.016549185432414317,0.0
1995-12-31,5.71,5.14,5.279990633863424,0.43000936613657625,0.033521130487284986,0.0
1996-01-31,5.65,5.0,5.134336756224505,0.5156632437754958,0.04095224423308799,0.0
1996-02-28,5.81,4.83,4.957611640116118,0.8523883598838813,0.06630853418137396,0.0
1996-03-31,6.27,4.96,5.092740538034647,1.1772594619653525,0.08701217192942946,0.0
1996-04-30,6.51,4.95,5.082342814466006,1.4276571855339935,0.09281486465556503,0.0
1996-05-31,6.74,5.02,5.155138060241092,1.584861939758908,0.14958440653705463,0.0
1996-06-30,6.91,5.09,5.227959403221616,1.6820405967783838,0.18967674821855873,0.0
1996-07-31,6.87,5.15,5.2903984790895935,1.5796015209104066,0.1631214595925023,0.0
1996-08-31,6.64,5.05,5.186344010838355,1.4536559891616445,0.12969504384975422,0.0
1996-09-30,6.83,5.09,5.227959403221616,1.6020405967783837,0.15305917053691775,0.0
1996-10-31,6.53,4.99,5.123936903007969,1.406063096992031,0.17823276208303496,0.0
1996-11-30,6.2,5.03,5.165539511122953,1.0344604888770474,0.21193122442174178,0.0
1996-12-31,6.3,4.91,5.040757242880315,1.2592427571196847,0.21026677739073613,0.0
1997-01-31,6.58,5.03,5.165539511122953,1.4144604888770473,0.19497312803251932,0.0
1997-02-28,6.42,5.01,5.144737141955245,1.275262858044755,0.14166655668978367,0.0
1997-03-31,6.69,5.14,5.279990633863424,1.4100093661365767,0.10053566927747132,0.0
1997-04-30,6.89,5.16,5.300806857443927,1.5891931425560726,0.07535800249727816,0.0
1997-05-31,6.71,5.05,5.186344010838355,1.5236559891616448,0.06220574133580575,0.0
1997-06-30,6.49,4.93,5.061548964217131,1.428451035782869,0.05501796143152458,0.0
1997-07-31,6.22,5.05,5.186344010838355,1.0336559891616446,0.06261479926618477,0.0
1997-08-31,6.3,5.14,5.279990633863424,1.0200093661365761,0.07304745058270246,0.0
1997-09-30,6.21,4.95,5.082342814466006,1.1276571855339936,0.06088441099370749,0.0
1997-10-31,6.03,4.97,5.103138793953931,0.9268612060460688,0.07731910673429555,0.0
1997-11-30,5.88,5.14,5.279990633863424,0.6000093661365762,0.11739435025068073,0.0
1997-12-31,5.81,5.16,5.300806857443927,0.5091931425560725,0.09169314775522239,0.0
1998-01-31,5.54,5.04,5.175941494641736,0.3640585053582637,0.07655192602121497,0.0
1998-02-28,5.57,5.09,5.227959403221616,0.34204059677838394,0.0900346988414153,0.0
1998-03-31,5.65,5.03,5.165539511122953,0.4844604888770476,0.07695785364115755,0.0
1998-04-30,5.64,4.95,5.082342814466006,0.5576571855339933,0.06187050787563156,0.0
1998-05-31,5.65,5.0,5.134336756224505,0.5156632437754958,0.06709595772526997,0.0
1998-06-30,5.5,4.98,5.113537582264742,0.3864624177352578,0.07528663690733135,0.0
1998-07-31,5.46,4.96,5.092740538034647,0.36725946196535286,0.1174946830732242,0.0
1998-08-31,5.34,4.9,5.030362180451763,0.30963781954823677,0.11920587156167947,0.0
1998-09-30,4.81,4.61,4.7291366701245545,0.08086332987544509,0.10617913359006971,0.0
1998-10-31,4.53,3.96,4.055596521176982,0.47440347882301825,0.13135621127656646,0.0
1998-11-30,4.83,4.41,4.521655150793471,0.30834484920652905,0.18059341624484848,0.0
1998-12-31,4.65,4.39,4.500918666614607,0.14908133338539376,0.19610420675253065,0.0
1999-01-31,4.72,4.34,4.449086730930941,0.27091326906905877,0.22250840703981148,0.0
1999-02-28,5.0,4.44,4.552763852976574,0.4472361470234256,0.22668406123364732,0.0
1999-03-31,5.23,4.44,4.552763852976574,0.677236147023426,0.20046442892155636,0.0
1999-04-30,5.18,4.29,4.397268040846277,0.7827319591537227,0.18772875303004385,0.0
1999-05-31,5.54,4.5,4.614995574661778,0.9250044253382219,0.19497312803251932,0.0
1999-06-30,5.9,4.57,4.687623387167258,1.2123766128327427,0.2183049312235566,0.0
1999-07-31,5.79,4.55,4.666869930407928,1.1231300695920723,0.22190502475946977,0.0
1999-08-31,5.94,4.72,4.84334200719248,1.0966579928075202,0.23290885993054464,0.0
1999-09-30,5.92,4.68,4.801805357377779,1.1181946426222211,0.27944652676517334,0.0
1999-10-31,6.11,4.86,4.988787251383243,1.121212748616757,0.20225394503506292,0.0
1999-11-30,6.03,5.07,5.207150641428778,0.8228493585712222,0.23315920309081434,0.0
1999-12-31,6.28,5.2,5.342445702962271,0.9375542970377291,0.26511056761697743,0.0
2000-01-31,6.66,5.32,5.467413449983501,1.1925865500164994,0.2404710578236439,0.0
2000-02-28,6.52,5.55,5.707149890336512,0.8128501096634873,0.20713556078993947,0.0
2000-03-31,6.26,5.69,5.8532148927589365,0.4067851072410633,0.16802719276510092,0.0
2000-04-30,5.99,5.66,5.82190642001931,0.16809357998068997,0.15179404102162905,0.0
2000-05-31,6.44,5.79,5.957611272313027,0.48238872768697316,0.13160680439696906,0.0
2000-06-30,6.1,5.69,5.8532148927589365,0.24678510724106317,0.09667469225901515,0.0
2000-07-31,6.05,5.96,6.135208096195912,-0.0852080961959123,0.1067053776475937,0.0
2000-08-31,5.83,6.09,6.271122031066577,-0.4411220310665769,0.10982027023788768,0.0
2000-09-30,5.8,6.0,6.177018107970891,-0.3770181079708914,0.10728122661233735,0.0
2000-10-31,5.74,6.11,6.292039919884866,-0.5520399198848658,0.1069288186530592,0.0
2000-11-30,5.72,6.17,6.354806477582452,-0.634806477582452,0.14590400093755423,0.0
2000-12-31,5.24,5.77,5.936727711654399,-0.6967277116543986,0.12991947337715984,0.0
2001-01-31,5.16,5.15,5.2903984790895935,-0.13039847908959334,0.09883690817396347,0.0
2001-02-28,5.1,4.88,5.009573651870069,0.090426348129931,0.14735751983292555,0.0
2001-03-31,4.89,4.42,4.532024188025209,0.3579758119747911,0.21453182197992093,0.0
2001-04-30,5.14,3.87,3.9625132862224715,1.1774867137775282,0.26118277558913816,1.0
2001-05-31,5.39,3.62,3.704173018773454,1.6858269812265458,0.2008322924995472,1.0
2001-06-30,5.28,3.49,3.5699662662919915,1.7100337337080087,0.2452496270708984,1.0
2001-07-31,5.24,3.51,3.5906076665212088,1.6493923334787914,0.3158401075087463,1.0
2001-08-31,4.97,3.36,3.4358484730309424,1.5341515269690573,0.39972083468501507,1.0
2001-09-30,4.73,2.64,2.6946489573755534,2.035351042624447,0.3841315717996557,1.0
2001-10-31,4.57,2.16,2.2020230458302334,2.367976954169767,0.4270621404690134,1.0
2001-11-30,4.65,1.87,1.90497694239688,2.7450230576031203,0.4477027474421636,1.0
2001-12-31,5.09,1.69,1.720823484546902,3.369176515453098,0.46324122192845973,0.0
2002-01-31,5.04,1.65,1.6799233469596109,3.360076653040389,0.32608207298981895,0.0
2002-02-28,4.91,1.72,1.7515040392283336,3.1584959607716665,0.27741437922743184,0.0
2002-03-31,5.28,1.79,1.8231101782481902,3.45688982175181,0.22365757267153305,0.0
2002-04-30,5.21,1.71,1.7412766683991554,3.4687233316008443,0.10051032746914283,0.0
2002-05-31,5.16,1.73,1.7617319293789482,3.398268070621052,0.05475178072760616,0.0
2002-06-30,4.93,1.7,1.7310498168518607,3.1989501831481393,0.05307404155261821,0.0
2002-07-31,4.65,1.68,1.710597671444735,2.939402328555265,0.057355742075102883,0.0
2002-08-31,4.26,1.62,1.6492536938764242,2.6107463061235756,0.06623689694971995,0.0
2002-09-30,3.87,1.63,1.6594763925920324,2.2105236074079677,0.03425198896494525,0.0
2002-10-31,3.94,1.58,1.6083680878798714,2.3316319121201285,0.021065218332561492,0.0
2002-11-30,4.05,1.23,1.2509728163147251,2.7990271836852747,0.011576528380959223,0.0
2002-12-31,4.03,1.19,1.2101680304449132,2.819831969555087,0.003838113262533679,0.0
2003-01-31,4.05,1.17,1.1897687410516602,2.86023125894834,0.003904382501581961,0.0
2003-02-28,3.9,1.17,1.1897687410516602,2.7102312589483395,0.005660552297736295,0.0
2003-03-31,3.81,1.13,1.148976367774953,2.661023632225047,0.0032492085884527513,0.0
2003-04-30,3.96,1.13,1.148976367774953,2.811023632225047,0.003176317195042211,0.0
2003-05-31,3.57,1.07,1.0878033169157804,2.4821966830842195,0.0036329657232956414,0.0
2003-06-30,3.33,0.92,0.9349520607368024,2.395047939263198,0.005260241464581312,0.0
2003-07-31,3.98,0.9,0.9145806710265856,3.065419328973414,0.008334199593327768,0.0
2003-08-31,4.45,0.95,0.9655130166747649,3.4844869833252354,0.014411372883132115,0.0
2003-09-30,4.27,0.94,0.9553255151267761,3.3146744848732235,0.026645123012646103,0.0
2003-10-31,4.29,0.92,0.9349520607368024,3.3550479392631978,0.022256744770846944,0.0
2003-11-30,4.3,0.93,0.9451385298272023,3.3548614701727977,0.010580928897486307,0.0
2003-12-31,4.27,0.9,0.9145806710265856,3.355419328973414,0.010217770271034663,0.0
2004-01-31,4.15,0.88,0.8942113456822843,3.255788654317716,0.009543526905593602,0.0
2004-02-28,4.08,0.93,0.9451385298272023,3.134861470172798,0.012260180854129813,0.0
2004-03-31,3.83,0.94,0.9553255151267761,2.874674484873224,0.013286693347685568,0.0
2004-04-30,4.35,0.94,0.9553255151267761,3.3946744848732235,0.010370175858305058,0.0
2004-05-31,4.72,1.02,1.036839985763293,3.683160014236707,0.017666098463252955,0.0
2004-06-30,4.73,1.27,1.2917858803943663,3.438214119605634,0.020213201627976296,0.0
2004-07-31,4.5,1.33,1.3530210036687231,3.146978996331277,0.006685901398145353,0.0
2004-08-31,4.28,1.48,1.5061903811258341,2.773809618874166,0.003081503681666055,0.0
2004-09-30,4.13,1.65,1.6799233469596109,2.450076653040389,0.004250581593313412,0.0
2004-10-31,4.1,1.76,1.792418716154983,2.3075812838450167,0.003941441956774736,0.0
2004-11-30,4.19,2.07,2.109789473419668,2.0802105265803323,0.003942822191989168,0.0
2004-12-31,4.23,2.19,2.2327769477197523,1.997223052280248,0.003938694237387149,0.0
2005-01-31,4.22,2.33,2.376357194889791,1.8436428051102087,0.00474036975351685,0.0
2005-02-28,4.17,2.54,2.5919193398950933,1.5780806601049067,0.00590674236517141,0.0
2005-03-31,4.5,2.74,2.797430872604869,1.7025691273951309,0.00931209462169335,0.0
2005-04-30,4.34,2.78,2.838558291012789,1.501441708987211,0.0036577627728466965,0.0
2005-05-31,4.14,2.84,2.900265125528936,1.239734874471064,0.0020867568901749263,0.0
2005-06-30,4.0,2.97,3.034027964946839,0.9659720350531611,0.0033673106969466563,0.0
2005-07-31,4.18,3.22,3.291513311963096,0.8884866880369038,0.005779357820402334,0.0
2005-08-31,4.26,3.44,3.5183719767668635,0.7416280232331363,0.011036147302288442,0.0
2005-09-30,4.2,3.42,3.4977379445304653,0.7022620554695349,0.018571056602531708,0.0
2005-10-31,4.46,3.71,3.7971375446233417,0.6628624553766582,0.02307608448671038,0.0
2005-11-30,4.54,3.88,3.9728537556680914,0.5671462443319086,0.03215149544106603,0.0
2005-12-31,4.47,3.89,3.9831947530733456,0.48680524692665417,0.036124793105198026,0.0
2006-01-31,4.42,4.24,4.345462591283917,0.07453740871608261,0.04453482106419401,0.0
2006-02-28,4.57,4.43,4.542393755406023,0.027606244593977536,0.0627334535355321,0.0
2006-03-31,4.72,4.51,4.625369384699289,0.09463061530071037,0.05358699974890986,0.0
2006-04-30,4.99,4.6,4.718757553103588,0.2712424468964123,0.06894259083259889,0.0
2006-05-31,5.11,4.72,4.84334200719248,0.2666579928075201,0.09374309121835406,0.0
2006-06-30,5.11,4.79,4.9160516037094695,0.19394839629053084,0.12615423283369842,0.0
2006-07-31,5.09,4.95,5.082342814466006,0.007657185533993527,0.13660239868261345,0.0
2006-08-31,4.88,4.96,5.092740538034647,-0.2127405380346472,0.1579906193969587,0.0
2006-09-30,4.72,4.81,4.936830558437041,-0.21683055843704135,0.16407874012050988,0.0
2006-10-31,4.73,4.92,5.05115283745515,-0.32115283745514933,0.17032241358384928,0.0
2006-11-30,4.6,4.94,5.071945623207126,-0.47194562320712663,0.18611511992128998,0.0
2006-12-31,4.56,4.85,4.9783948490732906,-0.41839484907329094,0.20004858037466444,0.0
2007-01-31,4.76,4.98,5.113537582264742,-0.3535375822647424,0.2807947503068507,0.0
2007-02-28,4.72,5.03,5.165539511122953,-0.445539511122953,0.290894046693915,0.0
2007-03-31,4.56,4.94,5.071945623207126,-0.5119456232071267,0.27652326168715946,0.0
2007-04-30,4.69,4.87,4.999180185635221,-0.30918018563522054,0.240406216821242,0.0
2007-05-31,4.75,4.73,4.853727497970879,-0.10372749797087888,0.2413101131001662,0.0
2007-06-30,5.1,4.61,4.7291366701245545,0.3708633298754451,0.255889756941448,0.0
2007-07-31,5.0,4.82,4.947220833387232,0.05277916661276816,0.29523778392245553,0.0
2007-08-31,4.67,4.2,4.3040277614001985,0.36597223859980144,0.3450809960132244,0.0
2007-09-30,4.52,3.89,3.9831947530733456,0.536805246926654,0.34603545223511967,0.0
2007-10-31,4.53,3.9,3.9935362784786688,0.5364637215213315,0.3706961071389853,0.0
2007-11-30,4.15,3.27,3.3430497587979304,0.8069502412020699,0.4072757424212883,0.0
2007-12-31,4.1,3.0,3.0649088924342935,1.035091107565706,0.3941741462328126,0.0
2008-01-31,3.74,2.75,2.8077119420415526,0.9322880579584476,0.378466533071563,1.0
2008-02-28,3.74,2.12,2.1610251380453254,1.5789748619546748,0.40080133505698423,1.0
2008-03-31,3.51,1.26,1.281581838154522,2.228418161845478,0.41713106046609794,1.0
2008-04-30,3.68,1.29,1.3121955175501447,2.3678044824498556,0.36783648804676544,1.0
2008-05-31,3.88,1.73,1.7617319293789482,2.1182680706210517,0.320020850908735,1.0
2008-06-30,4.1,1.86,1.894741777590974,2.2052582224090256,0.221226813035211,1.0
2008-07-31,4.01,1.63,1.6594763925920324,2.3505236074079674,0.28545588040121783,1.0
2008-08-31,3.89,1.72,1.7515040392283336,2.1384959607716665,0.2221475547527047,1.0
2008-09-30,3.69,1.13,1.148976367774953,2.541023632225047,0.1913049079145819,1.0
2008-10-31,3.81,0.67,0.680457986762581,3.129542013237419,0.19136382571347363,1.0
2008-11-30,3.53,0.19,0.19273145352309484,3.337268546476905,0.1482196779761669,1.0
2008-12-31,2.42,0.03,0.03041897343881911,2.389581026561181,0.11731574535312972,1.0
2009-01-31,2.52,0.13,0.13184888256335345,2.3881511174366468,0.13062568696463847,1.0
2009-02-28,2.87,0.3,0.30439750143859096,2.565602498561409,0.06266366863484082,1.0
2009-03-31,2.82,0.21,0.2130297499589365,2.6069702500410634,0.02595443732057832,1.0
2009-04-30,2.93,0.16,0.162287858645052,2.767712141354948,0.02107074255572126,1.0
2009-05-31,3.29,0.18,0.18258307529926115,3.107416924700739,0.030453933625046697,1.0
2009-06-30,3.72,0.18,0.18258307529926115,3.537416924700739,0.0268512535751571,1.0
2009-07-31,3.56,0.18,0.18258307529926115,3.377416924700739,0.021630492954294648,0.0
2009-08-31,3.59,0.17,0.17243521035289333,3.4175647896471064,0.029582318745147027,0.0
2009-09-30,3.4,0.12,0.12170358342030414,3.2782964165796957,0.016106079474506044,0.0
2009-10-31,3.39,0.07,0.07098478258514075,3.3190152174148593,0.005963444883784884,0.0
2009-11-30,3.4,0.05,0.050700852468853704,3.349299147531146,0.004075007810155832,0.0
2009-12-31,3.59,0.05,0.050700852468853704,3.539299147531146,0.020382869502776763,0.0
2010-01-31,3.73,0.06,0.06084256112177013,3.66915743887823,0.020427445943793268,0.0
